CookerStat, GenerateAssetRegistry=0.020955, Initialize=0.111192, RunGuid=RunID30AF60F14768336617D8B4BEC750B7F2
SavePackageTransactionId6007F781460E6F273A7771BA60E29011_0, Filename=../../../../../../Users/Adam/Documents/Unreal Projects/Beats/Content/TwinStickBP/Maps/TwinStickExampleMap.umap, AutoPackageBackupDelegate=2.610393, FlushAsyncLoading=0.006843, FlushStreamingFunc=0.124447, BlockTillAllRequestsFinished=0.008125, ResetLoadersForSaveUnMarkAllObjects=89.876389, TagPackageExports=1.742687, BeginCacheForCookedPlatformData=0.005558, SerializeImports=3.062423, GatherLocalizableTextData=15.710257, MarkNames=0.123162, SerializeSummary=0.029508, SerializeNames=0.670560, SerializeGatherableTextData=0.029083, BuildExportMap=0.437915, SortExportsNonSeekfree=0.979327, SortExportsSeekfreeConstructor=0.152241, SortExportsSeekfreeInner=18.999338, SortExportsSeekfree=0.009835, BuildDependencyMap=0.162080, SerializeImportMap=0.070136, SerializeExportMap=0.063721, SerializeDependencyMap=0.012401, SerializeStringAssetReferenceMap=0.002567, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.567349, SerializeExports=7.619061, SerializeBulkData=265.086639, MoveFile=2.512034, UnaccountedTime=1.921441, RunGuid=RunID30AF60F14768336617D8B4BEC750B7F2
SavePackageTransactionId6007F781460E6F273A7771BA60E29011_1, Filename=../../../../../../Users/Adam/Documents/Unreal Projects/Beats/Content/TwinStickBP/Blueprints/BeatBlock.uasset, AutoPackageBackupDelegate=2.004839, FlushAsyncLoading=0.004273, FlushStreamingFunc=0.104778, BlockTillAllRequestsFinished=0.006415, ResetLoadersForSaveUnMarkAllObjects=0.150107, TagPackageExports=8.720271, BeginCacheForCookedPlatformData=0.006411, SerializeImports=10.471512, GatherLocalizableTextData=8.599672, MarkNames=0.060298, SerializeSummary=0.015821, SerializeNames=0.202283, SerializeGatherableTextData=0.227083, BuildExportMap=0.216819, SortExportsNonSeekfree=1.425795, SortExportsSeekfreeConstructor=0.012401, SortExportsSeekfreeInner=17.446100, SortExportsSeekfree=0.010692, BuildDependencyMap=0.097930, SerializeImportMap=0.020526, SerializeExportMap=0.057731, SerializeDependencyMap=0.011116, SerializeStringAssetReferenceMap=0.002995, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.751326, SerializeExports=12.931369, SerializeBulkData=0.011120, MoveFile=2.081387, UnaccountedTime=1.844898, RunGuid=RunID30AF60F14768336617D8B4BEC750B7F2
