CookerStat, GenerateAssetRegistry=0.026517, Initialize=0.143692, RunGuid=RunIDD77A767C4E7A373837280C9571A458A9
SavePackageTransactionIdB61A6B5C49529A4053D84E8A15F3B8DF_0, Filename=../../../../../../Users/Adam/Documents/Unreal Projects/Beats/Saved/Autosaves/Game/Maps/UEDPCTest.umap, AutoPackageBackupDelegate=14.638979, FlushAsyncLoading=0.008982, FlushStreamingFunc=0.057306, BlockTillAllRequestsFinished=0.005558, ResetLoadersForSaveUnMarkAllObjects=0.195436, TagPackageExports=1.017388, BeginCacheForCookedPlatformData=0.002991, SerializeImports=1.820520, GatherLocalizableTextData=34.170307, MarkNames=0.065856, SerializeSummary=0.017963, SerializeNames=0.314754, SerializeGatherableTextData=0.011545, BuildExportMap=0.230934, SortExportsNonSeekfree=0.139412, SortExportsSeekfreeConstructor=0.075698, SortExportsSeekfreeInner=9.854399, SortExportsSeekfree=0.005133, BuildDependencyMap=0.065003, SerializeImportMap=0.026941, SerializeExportMap=0.023093, SerializeDependencyMap=0.008553, SerializeStringAssetReferenceMap=0.002138, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.742830, SerializeExports=3.625214, SerializeBulkData=0.024803, MoveFile=2.062142, UnaccountedTime=0.209976, RunGuid=RunIDD77A767C4E7A373837280C9571A458A9
SavePackageTransactionIdB61A6B5C49529A4053D84E8A15F3B8DF_1, Filename=../../../../../../Users/Adam/Documents/Unreal Projects/Beats/Content/Maps/Test.umap, AutoPackageBackupDelegate=11.096731, FlushAsyncLoading=0.005558, FlushStreamingFunc=0.053458, BlockTillAllRequestsFinished=0.008553, ResetLoadersForSaveUnMarkAllObjects=0.273269, TagPackageExports=0.854023, BeginCacheForCookedPlatformData=0.001710, SerializeImports=1.612253, GatherLocalizableTextData=52.851032, MarkNames=0.089806, SerializeSummary=0.020955, SerializeNames=0.407554, SerializeGatherableTextData=0.011973, BuildExportMap=0.231788, SortExportsNonSeekfree=0.133857, SortExportsSeekfreeConstructor=0.063293, SortExportsSeekfreeInner=10.214057, SortExportsSeekfree=0.006843, BuildDependencyMap=0.058588, SerializeImportMap=0.018388, SerializeExportMap=0.017963, SerializeDependencyMap=0.003848, SerializeStringAssetReferenceMap=0.001710, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.647895, SerializeExports=2.942677, SerializeBulkData=0.006415, MoveFile=2.271265, UnaccountedTime=1.631923, RunGuid=RunIDD77A767C4E7A373837280C9571A458A9
